Date,Home,Away,HG,AG,Res
26/3/2022,Elgin,Edinburgh City,2,0,H
26/3/2022,Forfar,Cowdenbeath,1,1,D
26/3/2022,Kelty Hearts,Stenhousemuir,1,0,H
26/3/2022,Stirling,Stranraer,1,0,H
26/3/2022,Ibiza,Sociedad B,2,2,D
26/3/2022,Eibar,Lugo,1,0,H
26/3/2022,Sp Gijon,Cartagena,4,1,H
26/3/2022,Oviedo,Fuenlabrada,3,0,H
27/3/2022,Mirandes,Ponferradina,3,1,H
27/3/2022,Burgos,Tenerife,1,0,H
27/3/2022,Alcorcon,Valladolid,1,2,A
27/3/2022,Malaga,Huesca,0,2,A
27/3/2022,Almeria,Girona,0,1,A
28/3/2022,Las Palmas,Leganes,4,2,H
29/3/2022,Hartlepool,Mansfield,2,2,D
29/3/2022,Oldham,Leyton Orient,2,0,H
29/3/2022,Rochdale,Carlisle,2,0,H
29/3/2022,Salford,Crawley Town,2,1,H
1/4/2022,Hull,Huddersfield,0,1,A
1/4/2022,Ayr,Hamilton,1,1,D
1/4/2022,Morton,Kilmarnock,1,1,D
1/4/2022,Edinburgh City,Kelty Hearts,1,1,D
1/4/2022,Union Berlin,FC Koln,1,0,H
1/4/2022,Dresden,Schalke 04,1,2,A
1/4/2022,Ingolstadt,Erzgebirge Aue,3,2,H
1/4/2022,Girona,Malaga,1,0,H
1/4/2022,Beerschot VA,Club Brugge,1,3,A
1/4/2022,Sp Braga,Benfica,3,2,H
2/4/2022,Liverpool,Watford,2,0,H
2/4/2022,Brighton,Norwich,0,0,D
2/4/2022,Burnley,Man City,0,2,A
2/4/2022,Chelsea,Brentford,1,4,A
2/4/2022,Leeds,Southampton,1,1,D
2/4/2022,Wolves,Aston Villa,2,1,H
2/4/2022,Man United,Leicester,1,1,D
2/4/2022,Blackpool,Nott'm Forest,1,4,A
2/4/2022,Barnsley,Reading,1,1,D
2/4/2022,Bournemouth,Bristol City,3,2,H
2/4/2022,Cardiff,Swansea,0,4,A
2/4/2022,Coventry,Blackburn,2,2,D
2/4/2022,Derby,Preston,1,0,H
2/4/2022,Luton,Millwall,2,2,D
2/4/2022,Peterboro,Middlesbrough,0,4,A
2/4/2022,QPR,Fulham,0,2,A
2/4/2022,Stoke,Sheffield United,1,0,H
2/4/2022,Wigan,Bolton,1,1,D
2/4/2022,Accrington,Cheltenham,4,4,D
2/4/2022,Charlton,Lincoln,1,2,A
2/4/2022,Crewe,Fleetwood Town,1,3,A
2/4/2022,Ipswich,Cambridge,0,1,A
2/4/2022,Milton Keynes Dons,Shrewsbury,2,0,H
2/4/2022,Morecambe,Burton,3,0,H
2/4/2022,Plymouth,Oxford,1,0,H
2/4/2022,Sheffield Weds,AFC Wimbledon,2,1,H
2/4/2022,Sunderland,Gillingham,1,0,H
2/4/2022,Wycombe,Doncaster,2,0,H
2/4/2022,Barrow,Port Vale,1,2,A
2/4/2022,Bristol Rvs,Bradford,2,1,H
2/4/2022,Forest Green,Scunthorpe,1,0,H
2/4/2022,Harrogate,Colchester,1,2,A
2/4/2022,Hartlepool,Salford,0,2,A
2/4/2022,Mansfield,Northampton,1,0,H
2/4/2022,Newport County,Exeter,0,1,A
2/4/2022,Rochdale,Swindon,0,0,D
2/4/2022,Stevenage,Oldham,0,1,A
2/4/2022,Tranmere,Carlisle,2,2,D
2/4/2022,Walsall,Leyton Orient,0,2,A
2/4/2022,Aldershot,Eastleigh,0,2,A
2/4/2022,Barnet,Yeovil,2,2,D
2/4/2022,Chesterfield,Grimsby,1,4,A
2/4/2022,Dover Athletic,King?™s Lynn,1,1,D
2/4/2022,Halifax,Wealdstone,2,0,H
2/4/2022,Solihull,Maidenhead,3,1,H
2/4/2022,Southend,Notts County,0,3,A
2/4/2022,Boreham Wood,Woking,0,1,A
2/4/2022,Dundee,Aberdeen,2,2,D
2/4/2022,Hibernian,Dundee United,1,1,D
2/4/2022,Motherwell,St Mirren,4,2,H
2/4/2022,Ross County,Hearts,1,1,D
2/4/2022,St Johnstone,Livingston,1,0,H
2/4/2022,Partick,Arbroath,0,0,D
2/4/2022,Alloa,Dumbarton,2,3,A
2/4/2022,Clyde,Peterhead,0,3,A
2/4/2022,East Fife,Airdrie Utd,0,2,A
2/4/2022,Falkirk,Montrose,0,3,A
2/4/2022,Albion Rvs,Elgin,0,0,D
2/4/2022,Cowdenbeath,Stirling,0,0,D
2/4/2022,Stenhousemuir,Annan Athletic,0,1,A
2/4/2022,Stranraer,Forfar,0,2,A
2/4/2022,Bielefeld,Stuttgart,1,1,D
2/4/2022,Ein Frankfurt,Greuther Furth,0,0,D
2/4/2022,Freiburg,Bayern Munich,1,4,A
2/4/2022,Hoffenheim,Bochum,1,2,A
2/4/2022,Leverkusen,Hertha,2,1,H
2/4/2022,Dortmund,RB Leipzig,1,4,A
2/4/2022,Darmstadt,Holstein Kiel,3,1,H
2/4/2022,Hamburg,Paderborn,1,2,A
2/4/2022,Hannover,Regensburg,1,1,D
2/4/2022,Hansa Rostock,St Pauli,1,0,H
2/4/2022,Getafe,Mallorca,1,0,H
2/4/2022,Levante,Villarreal,2,0,H
2/4/2022,Celta,Real Madrid,1,2,A
2/4/2022,Ath Madrid,Alaves,4,1,H
2/4/2022,Sociedad B,Alcorcon,2,4,A
2/4/2022,Valladolid,Lugo,4,1,H
2/4/2022,Amorebieta,Ibiza,3,1,H
2/4/2022,Tenerife,Zaragoza,1,1,D
2/4/2022,Spezia,Venezia,1,0,H
2/4/2022,Lazio,Sassuolo,2,1,H
2/4/2022,Salernitana,Torino,0,1,A
2/4/2022,Alessandria,Spal,2,2,D
2/4/2022,Ascoli,Pordenone,1,0,H
2/4/2022,Cittadella,Ternana,1,2,A
2/4/2022,Cosenza,Parma,1,3,A
2/4/2022,Cremonese,Reggina,1,1,D
2/4/2022,Lecce,Frosinone,1,0,H
2/4/2022,Benevento,Pisa,5,1,H
2/4/2022,Nice,Rennes,1,1,D
2/4/2022,Lille,Bordeaux,0,0,D
2/4/2022,Toulouse,Paris FC,2,1,H
2/4/2022,Bastia,Auxerre,1,1,D
2/4/2022,Caen,Dunkerque,2,1,H
2/4/2022,Dijon,Grenoble,1,0,H
2/4/2022,Nimes,Guingamp,0,2,A
2/4/2022,Pau FC,Le Havre,2,1,H
2/4/2022,Quevilly Rouen,Sochaux,0,2,A
2/4/2022,Rodez,Niort,1,1,D
2/4/2022,Valenciennes,Amiens,0,2,A
2/4/2022,Waregem,St Truiden,0,2,A
2/4/2022,Mechelen,Kortrijk,3,2,H
2/4/2022,Oostende,Seraing,2,2,D
2/4/2022,Oud-Heverlee Leuven,Antwerp,0,1,A
2/4/2022,Groningen,Ajax,1,3,A
2/4/2022,Twente,PSV Eindhoven,3,3,D
2/4/2022,AZ Alkmaar,Vitesse,3,1,H
2/4/2022,Waalwijk,Utrecht,1,1,D
2/4/2022,Feyenoord,Willem II,2,0,H
2/4/2022,Belenenses,Portimonense,2,0,H
2/4/2022,Arouca,Gil Vicente,2,1,H
2/4/2022,Estoril,Vizela,1,2,A
2/4/2022,Famalicao,Boavista,1,2,A
2/4/2022,Giresunspor,Sivasspor,2,2,D
2/4/2022,Altay,Antalyaspor,1,2,A
2/4/2022,Kayserispor,Fenerbahce,0,4,A
2/4/2022,Galatasaray,Karagumruk,2,0,H
2/4/2022,Lamia,OFI Crete,1,2,A
2/4/2022,Asteras Tripolis,Atromitos,0,0,D
2/4/2022,Ionikos,Volos NFC,2,2,D
2/4/2022,Apollon,Panetolikos,1,0,H
3/4/2022,West Ham,Everton,2,1,H
3/4/2022,Tottenham,Newcastle,5,1,H
3/4/2022,Birmingham,West Brom,1,0,H
3/4/2022,Rangers,Celtic,1,2,A
3/4/2022,Queens Park,Cove Rangers,1,1,D
3/4/2022,Augsburg,Wolfsburg,3,0,H
3/4/2022,M'gladbach,Mainz,1,1,D
3/4/2022,Heidenheim,Nurnberg,3,1,H
3/4/2022,Karlsruhe,Fortuna Dusseldorf,2,2,D
3/4/2022,Werder Bremen,Sandhausen,1,1,D
3/4/2022,Ath Bilbao,Elche,2,1,H
3/4/2022,Betis,Osasuna,4,1,H
3/4/2022,Granada,Vallecano,2,2,D
3/4/2022,Valencia,Cadiz,0,0,D
3/4/2022,Barcelona,Sevilla,1,0,H
3/4/2022,Cartagena,Oviedo,1,2,A
3/4/2022,Burgos,Sp Gijon,0,0,D
3/4/2022,Ponferradina,Las Palmas,1,2,A
3/4/2022,Eibar,Mirandes,1,1,D
3/4/2022,Huesca,Almeria,1,1,D
3/4/2022,Fiorentina,Empoli,1,0,H
3/4/2022,Atalanta,Napoli,1,3,A
3/4/2022,Udinese,Cagliari,5,1,H
3/4/2022,Sampdoria,Roma,0,1,A
3/4/2022,Juventus,Inter,0,1,A
3/4/2022,Brescia,Vicenza,2,0,H
3/4/2022,Como,Monza,2,0,H
3/4/2022,Crotone,Perugia,1,1,D
3/4/2022,Strasbourg,Lens,1,0,H
3/4/2022,Clermont,Nantes,2,3,A
3/4/2022,Metz,Monaco,1,2,A
3/4/2022,Montpellier,Brest,1,2,A
3/4/2022,St Etienne,Marseille,2,4,A
3/4/2022,Troyes,Reims,1,0,H
3/4/2022,Lyon,Angers,3,2,H
3/4/2022,Paris SG,Lorient,5,1,H
3/4/2022,Standard,St. Gilloise,1,3,A
3/4/2022,Cercle Brugge,Gent,2,2,D
3/4/2022,Anderlecht,Charleroi,4,0,H
3/4/2022,Genk,Eupen,5,0,H
3/4/2022,Zwolle,Go Ahead Eagles,0,1,A
3/4/2022,For Sittard,Heracles,0,2,A
3/4/2022,Sparta Rotterdam,Heerenveen,1,1,D
3/4/2022,Cambuur,Nijmegen,1,2,A
3/4/2022,Maritimo,Tondela,1,3,A
3/4/2022,Moreirense,Guimaraes,0,1,A
3/4/2022,Sp Lisbon,Pacos Ferreira,2,0,H
3/4/2022,Kasimpasa,Gaziantep,2,1,H
3/4/2022,Alanyaspor,Rizespor,2,1,H
3/4/2022,Konyaspor,Goztep,3,0,H
3/4/2022,Trabzonspor,Besiktas,1,1,D
3/4/2022,Aris,Giannina,0,0,D
3/4/2022,Panathinaikos,PAOK,2,1,H
3/4/2022,Olympiakos,AEK,1,1,D
4/4/2022,Crystal Palace,Arsenal,3,0,H
4/4/2022,Sociedad,Espanol,1,0,H
4/4/2022,Leganes,Fuenlabrada,3,2,H
4/4/2022,Verona,Genoa,1,0,H
4/4/2022,Milan,Bologna,0,0,D
4/4/2022,Nancy,Ajaccio,0,2,A
4/4/2022,Porto,Santa Clara,3,0,H
4/4/2022,Buyuksehyr,Yeni Malatyaspor,1,0,H
4/4/2022,Hatayspor,Ad. Demirspor,0,0,D
5/4/2022,Millwall,Swansea,0,1,A
5/4/2022,Peterboro,Luton,1,1,D
5/4/2022,Preston,Blackpool,1,0,H
5/4/2022,Sheffield United,QPR,1,0,H
5/4/2022,Reading,Stoke,2,1,H
5/4/2022,AFC Wimbledon,Charlton,1,1,D
5/4/2022,Cambridge,Wycombe,1,4,A
5/4/2022,Fleetwood Town,Lincoln,1,1,D
5/4/2022,Milton Keynes Dons,Crewe,2,1,H
5/4/2022,Morecambe,Oxford,2,1,H
5/4/2022,Wigan,Accrington,3,0,H
5/4/2022,Bolton,Portsmouth,1,1,D
5/4/2022,Forest Green,Mansfield,1,0,H
5/4/2022,Salford,Port Vale,0,1,A
5/4/2022,Dag and Red,Boreham Wood,0,0,D
5/4/2022,Halifax,Solihull,0,0,D
5/4/2022,King?™s Lynn,Bromley,1,0,H
5/4/2022,Wealdstone,Maidenhead,0,0,D
5/4/2022,Wrexham,Barnet,6,0,H
5/4/2022,Hamburg,Erzgebirge Aue,4,0,H
5/4/2022,Cremonese,Alessandria,2,1,H
5/4/2022,Pordenone,Frosinone,2,0,H
5/4/2022,Reggina,Benevento,0,3,A
5/4/2022,Spal,Cosenza,2,2,D
5/4/2022,Ternana,Lecce,1,4,A
6/4/2022,Burnley,Everton,3,2,H
6/4/2022,Middlesbrough,Fulham,0,1,A
6/4/2022,Nott'm Forest,Coventry,2,0,H
6/4/2022,West Brom,Bournemouth,2,0,H
6/4/2022,Dunfermline,Raith Rvs,2,0,H
6/4/2022,Augsburg,Mainz,2,1,H
6/4/2022,Parma,Como,4,3,H
6/4/2022,Cittadella,Perugia,0,0,D
6/4/2022,Monza,Ascoli,2,0,H
6/4/2022,Pisa,Brescia,0,0,D
6/4/2022,Vicenza,Crotone,1,1,D
8/4/2022,Newcastle,Wolves,1,0,H
8/4/2022,Queen of Sth,Partick,0,1,A
8/4/2022,Stuttgart,Dortmund,0,2,A
8/4/2022,Fortuna Dusseldorf,Hansa Rostock,3,0,H
8/4/2022,Regensburg,Ingolstadt,1,1,D
8/4/2022,Sevilla,Granada,4,2,H
8/4/2022,Lugo,Cartagena,1,0,H
8/4/2022,Lorient,St Etienne,6,2,H
8/4/2022,Go Ahead Eagles,Willem II,4,0,H
8/4/2022,Gil Vicente,Moreirense,1,2,A
9/4/2022,Everton,Man United,1,0,H
9/4/2022,Arsenal,Brighton,1,2,A
9/4/2022,Southampton,Chelsea,0,6,A
9/4/2022,Watford,Leeds,0,3,A
9/4/2022,Aston Villa,Tottenham,0,4,A
9/4/2022,Sheffield United,Bournemouth,0,0,D
9/4/2022,Blackburn,Blackpool,1,1,D
9/4/2022,Bristol City,Peterboro,1,1,D
9/4/2022,Middlesbrough,Hull,0,1,A
9/4/2022,Millwall,Barnsley,4,1,H
9/4/2022,Nott'm Forest,Birmingham,2,0,H
9/4/2022,Preston,QPR,2,1,H
9/4/2022,Reading,Cardiff,1,2,A
9/4/2022,Swansea,Derby,2,1,H
9/4/2022,West Brom,Stoke,1,3,A
9/4/2022,AFC Wimbledon,Milton Keynes Dons,1,1,D
9/4/2022,Bolton,Sheffield Weds,1,1,D
9/4/2022,Burton,Plymouth,0,0,D
9/4/2022,Cambridge,Morecambe,2,1,H
9/4/2022,Cheltenham,Portsmouth,1,0,H
9/4/2022,Doncaster,Crewe,2,0,H
9/4/2022,Fleetwood Town,Accrington,1,2,A
9/4/2022,Gillingham,Wycombe,1,1,D
9/4/2022,Lincoln,Wigan,1,3,A
9/4/2022,Oxford,Sunderland,1,2,A
9/4/2022,Rotherham,Charlton,0,1,A
9/4/2022,Shrewsbury,Ipswich,1,1,D
9/4/2022,Carlisle,Exeter,0,1,A
9/4/2022,Colchester,Stevenage,0,2,A
9/4/2022,Crawley Town,Barrow,1,0,H
9/4/2022,Forest Green,Hartlepool,1,1,D
9/4/2022,Northampton,Bradford,0,0,D
9/4/2022,Port Vale,Oldham,3,2,H
9/4/2022,Rochdale,Walsall,1,0,H
9/4/2022,Salford,Harrogate,2,0,H
9/4/2022,Scunthorpe,Mansfield,0,4,A
9/4/2022,Sutton,Leyton Orient,1,0,H
9/4/2022,Swindon,Newport County,0,1,A
9/4/2022,Tranmere,Bristol Rvs,1,1,D
9/4/2022,Aldershot,Boreham Wood,2,1,H
9/4/2022,Barnet,Solihull,0,2,A
9/4/2022,Bromley,Dag and Red,0,2,A
9/4/2022,Dover Athletic,Maidenhead,0,1,A
9/4/2022,Halifax,Woking,2,1,H
9/4/2022,King?™s Lynn,Yeovil,2,2,D
9/4/2022,Torquay,Notts County,5,1,H
9/4/2022,Wealdstone,Chesterfield,1,2,A
9/4/2022,Weymouth,Grimsby,0,0,D
9/4/2022,Wrexham,Eastleigh,3,2,H
9/4/2022,Stockport,Southend,5,0,H
9/4/2022,Aberdeen,Ross County,0,1,A
9/4/2022,Celtic,St Johnstone,7,0,H
9/4/2022,Dundee United,Dundee,2,2,D
9/4/2022,Hearts,Hibernian,3,1,H
9/4/2022,Livingston,Motherwell,2,2,D
9/4/2022,Ayr,Inverness C,2,2,D
9/4/2022,Hamilton,Arbroath,0,1,A
9/4/2022,Kilmarnock,Dunfermline,2,0,H
9/4/2022,Raith Rvs,Morton,0,1,A
9/4/2022,Alloa,Clyde,1,0,H
9/4/2022,Dumbarton,Peterhead,1,1,D
9/4/2022,Falkirk,Cove Rangers,0,2,A
9/4/2022,Montrose,Airdrie Utd,2,2,D
9/4/2022,Queens Park,East Fife,1,0,H
9/4/2022,Albion Rvs,Stranraer,0,5,A
9/4/2022,Annan Athletic,Cowdenbeath,2,3,A
9/4/2022,Edinburgh City,Forfar,2,0,H
9/4/2022,Elgin,Stenhousemuir,0,2,A
9/4/2022,Kelty Hearts,Stirling,1,1,D
9/4/2022,Bayern Munich,Augsburg,1,0,H
9/4/2022,FC Koln,Mainz,3,2,H
9/4/2022,Greuther Furth,M'gladbach,0,2,A
9/4/2022,Wolfsburg,Bielefeld,4,0,H
9/4/2022,Hertha,Union Berlin,1,4,A
9/4/2022,Erzgebirge Aue,Hannover,1,3,A
9/4/2022,Schalke 04,Heidenheim,3,0,H
9/4/2022,St Pauli,Werder Bremen,1,1,D
9/4/2022,Nurnberg,Darmstadt,3,1,H
9/4/2022,Cadiz,Betis,1,2,A
9/4/2022,Mallorca,Ath Madrid,1,0,H
9/4/2022,Villarreal,Ath Bilbao,1,1,D
9/4/2022,Real Madrid,Getafe,2,0,H
9/4/2022,Sociedad B,Tenerife,1,2,A
9/4/2022,Alcorcon,Sp Gijon,1,1,D
9/4/2022,Malaga,Valladolid,2,2,D
9/4/2022,Las Palmas,Amorebieta,1,0,H
9/4/2022,Empoli,Spezia,0,0,D
9/4/2022,Inter,Verona,2,0,H
9/4/2022,Cagliari,Juventus,1,2,A
9/4/2022,Alessandria,Pordenone,2,0,H
9/4/2022,Como,Cittadella,1,2,A
9/4/2022,Lecce,Spal,1,0,H
9/4/2022,Frosinone,Cremonese,2,1,H
9/4/2022,Reims,Rennes,2,3,A
9/4/2022,Clermont,Paris SG,1,6,A
9/4/2022,Guingamp,Toulouse,2,4,A
9/4/2022,Ajaccio,Pau FC,2,1,H
9/4/2022,Amiens,Bastia,0,0,D
9/4/2022,Auxerre,Valenciennes,1,0,H
9/4/2022,Grenoble,Caen,0,2,A
9/4/2022,Le Havre,Dunkerque,2,1,H
9/4/2022,Niort,Nimes,0,0,D
9/4/2022,Quevilly Rouen,Rodez,2,0,H
9/4/2022,Sochaux,Nancy,1,0,H
9/4/2022,Eupen,Oostende,0,2,A
9/4/2022,Antwerp,Cercle Brugge,1,1,D
9/4/2022,Utrecht,For Sittard,1,1,D
9/4/2022,Ajax,Sparta Rotterdam,2,1,H
9/4/2022,Nijmegen,Twente,0,2,A
9/4/2022,Pacos Ferreira,Maritimo,2,0,H
9/4/2022,Benfica,Belenenses,3,1,H
9/4/2022,Boavista,Arouca,1,0,H
9/4/2022,Tondela,Sp Lisbon,1,3,A
9/4/2022,Karagumruk,Kasimpasa,3,2,H
9/4/2022,Goztep,Kayserispor,1,2,A
9/4/2022,Rizespor,Konyaspor,2,1,H
9/4/2022,Besiktas,Alanyaspor,4,1,H
9/4/2022,Gaziantep,Trabzonspor,0,0,D
9/4/2022,Volos NFC,Lamia,3,0,H
9/4/2022,OFI Crete,Apollon,1,2,A
9/4/2022,Asteras Tripolis,Ionikos,2,3,A
9/4/2022,Panetolikos,Atromitos,2,3,A
10/4/2022,Brentford,West Ham,2,0,H
10/4/2022,Leicester,Crystal Palace,2,1,H
10/4/2022,Norwich,Burnley,2,0,H
10/4/2022,Man City,Liverpool,2,2,D
10/4/2022,Fulham,Coventry,1,3,A
10/4/2022,St Mirren,Rangers,0,4,A
10/4/2022,Bochum,Leverkusen,0,0,D
10/4/2022,Ein Frankfurt,Freiburg,1,2,A
10/4/2022,RB Leipzig,Hoffenheim,3,0,H
10/4/2022,Holstein Kiel,Hamburg,1,0,H
10/4/2022,Paderborn,Karlsruhe,2,2,D
10/4/2022,Sandhausen,Dresden,2,1,H
10/4/2022,Osasuna,Alaves,1,0,H
10/4/2022,Espanol,Celta,1,0,H
10/4/2022,Elche,Sociedad,1,2,A
10/4/2022,Levante,Barcelona,2,3,A
10/4/2022,Fuenlabrada,Huesca,2,3,A
10/4/2022,Zaragoza,Girona,1,0,H
10/4/2022,Ibiza,Eibar,2,0,H
10/4/2022,Mirandes,Burgos,3,1,H
10/4/2022,Oviedo,Leganes,1,0,H
10/4/2022,Genoa,Lazio,1,4,A
10/4/2022,Napoli,Fiorentina,2,3,A
10/4/2022,Sassuolo,Atalanta,2,1,H
10/4/2022,Venezia,Udinese,1,2,A
10/4/2022,Roma,Salernitana,2,1,H
10/4/2022,Torino,Milan,0,0,D
10/4/2022,Benevento,Vicenza,1,0,H
10/4/2022,Ascoli,Reggina,2,0,H
10/4/2022,Cosenza,Monza,0,2,A
10/4/2022,Crotone,Ternana,1,2,A
10/4/2022,Perugia,Pisa,1,1,D
10/4/2022,Bordeaux,Metz,3,1,H
10/4/2022,Angers,Lille,1,1,D
10/4/2022,Brest,Nantes,1,1,D
10/4/2022,Monaco,Troyes,2,1,H
10/4/2022,Lens,Nice,3,0,H
10/4/2022,Strasbourg,Lyon,1,1,D
10/4/2022,Marseille,Montpellier,2,0,H
10/4/2022,Charleroi,Waregem,3,0,H
10/4/2022,Club Brugge,Mechelen,2,0,H
10/4/2022,Gent,Oud-Heverlee Leuven,5,0,H
10/4/2022,Kortrijk,Anderlecht,2,3,A
10/4/2022,Seraing,Genk,0,2,A
10/4/2022,St. Gilloise,Beerschot VA,5,0,H
10/4/2022,St Truiden,Standard,3,0,H
10/4/2022,Heerenveen,Groningen,3,1,H
10/4/2022,PSV Eindhoven,Waalwijk,2,0,H
10/4/2022,Vitesse,Cambuur,1,0,H
10/4/2022,Heracles,Feyenoord,1,4,A
10/4/2022,Zwolle,AZ Alkmaar,2,1,H
10/4/2022,Portimonense,Famalicao,1,0,H
10/4/2022,Santa Clara,Estoril,2,0,H
10/4/2022,Guimaraes,Porto,0,1,A
10/4/2022,Vizela,Sp Braga,0,1,A
10/4/2022,Yeni Malatyaspor,Giresunspor,0,1,A
10/4/2022,Ad. Demirspor,Altay,3,1,H
10/4/2022,Sivasspor,Buyuksehyr,0,2,A
10/4/2022,Fenerbahce,Galatasaray,2,0,H
10/4/2022,Giannina,Panathinaikos,0,0,D
10/4/2022,AEK,Aris,1,2,A
11/4/2022,Huddersfield,Luton,2,0,H
11/4/2022,Vallecano,Valencia,1,1,D
11/4/2022,Almeria,Ponferradina,3,0,H
11/4/2022,Bologna,Sampdoria,2,0,H
11/4/2022,Brescia,Parma,1,0,H
11/4/2022,Paris FC,Dijon,2,2,D
11/4/2022,Antalyaspor,Hatayspor,4,1,H
12/4/2022,Burton,Wigan,0,0,D
12/4/2022,Portsmouth,Rotherham,3,0,H
14/4/2022,Cosenza,Benevento,1,0,H
15/4/2022,Luton,Nott'm Forest,1,0,H
15/4/2022,Birmingham,Coventry,2,4,A
15/4/2022,Bournemouth,Middlesbrough,0,0,D
15/4/2022,Hull,Cardiff,2,1,H
15/4/2022,Peterboro,Blackburn,2,1,H
15/4/2022,Preston,Millwall,1,1,D
15/4/2022,Sheffield United,Reading,1,2,A
15/4/2022,Stoke,Bristol City,0,1,A
15/4/2022,Swansea,Barnsley,1,1,D
15/4/2022,West Brom,Blackpool,2,1,H
15/4/2022,Huddersfield,QPR,2,2,D
15/4/2022,Derby,Fulham,2,1,H
15/4/2022,Accrington,Burton,0,0,D
15/4/2022,Charlton,Morecambe,2,3,A
15/4/2022,Cheltenham,Gillingham,2,2,D
15/4/2022,Crewe,AFC Wimbledon,3,1,H
15/4/2022,Doncaster,Bolton,1,2,A
15/4/2022,Fleetwood Town,Oxford,2,3,A
15/4/2022,Portsmouth,Lincoln,3,2,H
15/4/2022,Sunderland,Shrewsbury,3,2,H
15/4/2022,Wycombe,Plymouth,2,0,H
15/4/2022,Exeter,Colchester,2,0,H
15/4/2022,Barrow,Forest Green,4,0,H
15/4/2022,Bradford,Tranmere,1,1,D
15/4/2022,Bristol Rvs,Salford,1,0,H
15/4/2022,Harrogate,Swindon,1,4,A
15/4/2022,Hartlepool,Port Vale,0,1,A
15/4/2022,Leyton Orient,Scunthorpe,3,0,H
15/4/2022,Mansfield,Sutton,2,3,A
15/4/2022,Newport County,Crawley Town,1,2,A
15/4/2022,Oldham,Northampton,0,2,A
15/4/2022,Stevenage,Rochdale,1,0,H
15/4/2022,Walsall,Carlisle,1,0,H
15/4/2022,Altrincham,Halifax,1,1,D
15/4/2022,Boreham Wood,Dover Athletic,1,2,A
15/4/2022,Dag and Red,Barnet,7,3,H
15/4/2022,Eastleigh,Bromley,0,2,A
15/4/2022,Grimsby,Stockport,2,1,H
15/4/2022,Maidenhead,Weymouth,2,0,H
15/4/2022,Notts County,King?™s Lynn,4,1,H
15/4/2022,Southend,Wealdstone,0,1,A
15/4/2022,Woking,Torquay,0,1,A
15/4/2022,Wrexham,Solihull,1,1,D
15/4/2022,Yeovil,Aldershot,0,2,A
15/4/2022,Inverness C,Kilmarnock,2,1,H
15/4/2022,Sociedad,Betis,0,0,D
15/4/2022,Eibar,Las Palmas,2,2,D
15/4/2022,Amorebieta,Mirandes,1,0,H
15/4/2022,Spezia,Inter,1,3,A
15/4/2022,Milan,Genoa,2,0,H
15/4/2022,Rennes,Monaco,2,3,A
15/4/2022,Arouca,Santa Clara,1,1,D
15/4/2022,Famalicao,Gil Vicente,2,2,D
15/4/2022,Guimaraes,Pacos Ferreira,4,0,H
15/4/2022,Kayserispor,Rizespor,1,1,D
15/4/2022,Trabzonspor,Karagumruk,1,1,D
16/4/2022,Tottenham,Brighton,0,1,A
16/4/2022,Man United,Norwich,3,2,H
16/4/2022,Southampton,Arsenal,1,0,H
16/4/2022,Watford,Brentford,1,2,A
16/4/2022,Rotherham,Ipswich,1,0,H
16/4/2022,Wigan,Cambridge,1,2,A
16/4/2022,Milton Keynes Dons,Sheffield Weds,2,3,A
16/4/2022,Arbroath,Queen of Sth,5,1,H
16/4/2022,Dunfermline,Ayr,2,1,H
16/4/2022,Morton,Hamilton,0,1,A
16/4/2022,Partick,Raith Rvs,0,1,A
16/4/2022,Airdrie Utd,Dumbarton,3,2,H
16/4/2022,Clyde,Montrose,2,1,H
16/4/2022,Cove Rangers,Alloa,3,0,H
16/4/2022,East Fife,Falkirk,1,3,A
16/4/2022,Peterhead,Queens Park,2,1,H
16/4/2022,Cowdenbeath,Edinburgh City,0,0,D
16/4/2022,Forfar,Annan Athletic,5,1,H
16/4/2022,Stenhousemuir,Albion Rvs,4,1,H
16/4/2022,Stirling,Elgin,0,2,A
16/4/2022,Stranraer,Kelty Hearts,0,3,A
16/4/2022,Augsburg,Hertha,0,1,A
16/4/2022,Dortmund,Wolfsburg,6,1,H
16/4/2022,Freiburg,Bochum,3,0,H
16/4/2022,Mainz,Stuttgart,0,0,D
16/4/2022,M'gladbach,FC Koln,1,3,A
16/4/2022,Dresden,Holstein Kiel,0,0,D
16/4/2022,Hannover,Fortuna Dusseldorf,0,0,D
16/4/2022,Sandhausen,St Pauli,1,1,D
16/4/2022,Hamburg,Karlsruhe,3,0,H
16/4/2022,Elche,Mallorca,3,0,H
16/4/2022,Alaves,Vallecano,1,0,H
16/4/2022,Valencia,Osasuna,1,2,A
16/4/2022,Getafe,Villarreal,1,2,A
16/4/2022,Leganes,Malaga,0,3,A
16/4/2022,Valladolid,Almeria,2,2,D
16/4/2022,Sp Gijon,Oviedo,0,1,A
16/4/2022,Cartagena,Alcorcon,3,1,H
16/4/2022,Cagliari,Sassuolo,1,0,H
16/4/2022,Sampdoria,Salernitana,1,2,A
16/4/2022,Udinese,Empoli,4,1,H
16/4/2022,Fiorentina,Venezia,1,0,H
16/4/2022,Juventus,Bologna,1,1,D
16/4/2022,Lazio,Torino,1,1,D
16/4/2022,St Etienne,Brest,2,1,H
16/4/2022,Lille,Lens,1,2,A
16/4/2022,Pau FC,Auxerre,1,4,A
16/4/2022,Toulouse,Quevilly Rouen,2,0,H
16/4/2022,Bastia,Guingamp,1,2,A
